,time,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,new_Col1,col2
4620,1620022090,-6.5976562,-1.0683593,3.8027344,-11.1694336,36.5600586,17.5170898,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4621,1620022090,-6.5898437,-1.0996093,3.8164062000000007,-12.878418,16.4794922,19.1040039,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4622,1620022089,-6.5859375,-1.2441406000000002,3.7636719,-26.4282226,4.6386719,0.1831055,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4623,1620022089,-6.630859399999999,-1.1757812,3.8476562000000007,-28.991699199999996,0.9155274,-25.6347656,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4624,1620022089,-6.5898437,-0.9804688,3.734375,-31.372070299999997,25.4516601,-50.8422852,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4625,1620022089,-6.560546899999999,-0.7421875,3.7734375,-13.9770508,67.07763670000001,-43.8232422,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4626,1620022089,-6.669921899999999,-0.6210938,3.7558594,-13.671875,47.5463867,4.699707,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4627,1620022089,-6.59375,-0.8691406999999999,3.8203125,-17.6391601,-10.4370117,59.6923828,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4628,1620022089,-6.564453100000001,-1.234375,3.8339844,-11.4135742,-34.240722600000005,81.4208984,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4629,1620022089,-6.5976562,-1.6035156000000002,3.8847656,-4.2114257,-25.6347656,45.22705070000001,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4630,1620022089,-6.6171875,-1.5566406000000002,3.8554687999999993,11.8408203,10.559082,-26.855468800000004,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4631,1620022089,-6.6171875,-1.2558593,3.8847656,9.5214844,23.4375,-77.5146484,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4632,1620022089,-6.640625,-0.9433594000000001,3.75,10.1318359,29.8461914,-86.9750977,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4633,1620022089,-6.662109399999999,-0.6757813,3.671875,16.5405273,19.4702148,-46.8139648,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4634,1620022089,-6.65625,-0.6875,3.7265625,10.4370117,-18.7377929,13.0615234,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4635,1620022089,-6.669921899999999,-0.9296876000000001,3.8125,13.9770508,-32.1655273,50.964355499999996,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4636,1620022089,-6.5898437,-1.15625,3.7773437000000007,15.7470703,-25.2685547,55.05371089999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4637,1620022089,-6.623046899999999,-1.3671875,3.7207031,8.1176757,-9.1552734,26.1230468,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4638,1620022089,-6.564453100000001,-1.4179687,3.7597656,0.3051758,3.1738281,-11.352539,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
